"PG.ProteinGroups","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q9H074",-0.0181721504148591,11.7804530219843,-0.224784848339927,0.82320894799773,0.957362819923182,-6.56218280476253,"unchanged"
"P42574",-0.0181689589602385,9.46450018726779,-0.17080882449678,0.865173422044394,0.966538641481141,-6.57289356708697,"unchanged"
"O43524",0.0181639579395512,6.58609717921772,0.194415125133736,0.846764307916636,0.963884155269147,-6.56856820361216,"unchanged"
"P11308",-0.0181626760352911,6.25820219246467,-0.156577864471705,0.876308675749327,0.969355184428203,-6.57523132075368,"unchanged"
"P42126",-0.0181452213463,10.1405544910484,-0.216843419103794,0.829353517464797,0.959596560014665,-6.56394167660576,"unchanged"
"Q8NDD1",-0.0181388713303923,7.59815242775344,-0.136464053245764,0.892089858811673,0.97243540673954,-6.57818920908729,"unchanged"
"O95396",-0.0181363918298434,9.07423282458049,-0.18144895650069,0.856865809170413,0.965926315290029,-6.57101309008295,"unchanged"
"Q9Y266",-0.0181330913521904,12.526758083026,-0.211344015103497,0.83361497013961,0.960748411502196,-6.56512269933309,"unchanged"
"Q9H9E3",-0.0181195692753722,8.91996193290875,-0.246989340906287,0.806089154027759,0.954354646317488,-6.55693011169019,"unchanged"
"O94913",0.018114941939853,8.49581894549708,0.195042791753718,0.846275960515456,0.963625321772737,-6.56844557846736,"unchanged"
"Q9UNK0",0.018114358864441,8.80726370406707,0.177570255906137,0.859892376276025,0.965987630028891,-6.57171172821033,"unchanged"
"Q9ULU4",-0.0180843097996712,7.10783983206317,-0.231895003834472,0.817717056505427,0.956348378862577,-6.56055450262866,"unchanged"
"Q92466",0.0180285251238157,9.00775783140996,0.191992555313729,0.848649724805418,0.964641834062763,-6.56903779277894,"unchanged"
"P36969",0.0180149025925527,8.51397779822629,0.235351434038324,0.815050629485061,0.955671306899926,-6.55974467439888,"unchanged"
"Q8WUM0",-0.0180036937455963,10.5576721555426,-0.190932386101793,0.849475106941061,0.964792912166253,-6.56924144621429,"unchanged"
"Q9NZI8",0.0179673026010878,10.0449795991837,0.229113086488839,0.819864726058441,0.956930531595649,-6.56119761481819,"unchanged"
"P15529",-0.0179656610020444,11.5111835268016,-0.21187652726902,0.83320210638676,0.960748411502196,-6.56500966356201,"unchanged"
"P61619",0.0179558647210722,9.18727439864353,0.180210803318402,0.857831711127662,0.965926315290029,-6.57123774610243,"unchanged"
"Q9BT78",-0.01792982205302,10.8932200986812,-0.208936082155126,0.835482463824355,0.96134328421624,-6.56563028480678,"unchanged"
"P51553",-0.0178679547269649,9.96841751769745,-0.204560727830639,0.838878259767355,0.96134328421624,-6.56653774132992,"unchanged"
"Q6W2J9",0.0178186576681387,8.23653991951718,0.203642276672536,0.839591484066834,0.961380323798525,-6.56672579590131,"unchanged"
"O75935",-0.0178043113815622,9.2348086492889,-0.131643065890308,0.895879210639009,0.972726782791365,-6.57883790155972,"unchanged"
"Q9P2D1",0.0177531475554042,7.88748301859471,0.222725362371085,0.824801385841992,0.957828323243235,-6.56264500184054,"unchanged"
"Q9P2B4",0.0177487914803915,8.39856323916559,0.186953926325651,0.852574005371907,0.965810492777645,-6.56999565019669,"unchanged"
"Q9Y3B2",-0.0177447140788711,9.47012538724894,-0.217626612782737,0.828747045097445,0.959596560014665,-6.56377101968876,"unchanged"
"O95685",-0.017660396440804,5.60665576224189,-0.178907713463748,0.858848509154013,0.965987630028891,-6.57147252569793,"unchanged"
"Q9NNW5",-0.0176585598739374,7.60643149161294,-0.211407705188218,0.833565587868331,0.960748411502196,-6.56510919485342,"unchanged"
"O15460",-0.0176301463064146,10.3403513463993,-0.246779421256853,0.806250568072541,0.954354646317488,-6.55698207903667,"unchanged"
"P51157",0.0176286433561614,5.13158242063023,0.145788898948151,0.884767733051799,0.972013460223286,-6.57686835593634,"unchanged"
"Q99832",-0.0176118235235911,13.0210930117096,-0.174825732785898,0.862035230429581,0.965987630028891,-6.57219697010171,"unchanged"
"Q5TAX3",-0.0175905546973665,7.99679361614494,-0.211184913480217,0.833738332961269,0.960748411502196,-6.56515641658627,"unchanged"
"P18085",-0.0175886849358324,10.886385786706,-0.208033308010229,0.836182866448727,0.96134328421624,-6.56581909106102,"unchanged"
"Q969W9",-0.0175765478234648,6.45081936976599,-0.146456555148216,0.88424385372367,0.971707590139238,-6.57677043838625,"unchanged"
"Q15036",0.0175743080031641,8.78403159117189,0.139595944780106,0.889629516077724,0.97206141994343,-6.57775530509292,"unchanged"
"P41182",-0.0175736103122643,6.81487843400536,-0.178565687598303,0.859115431383255,0.965987630028891,-6.57153386712809,"unchanged"
"P51003",-0.0175697587860846,8.88474703577075,-0.208332159239416,0.835950992670799,0.96134328421624,-6.5657566796315,"unchanged"
"Q9Y4P1",-0.0175575575415161,6.86021053089302,-0.127487569699025,0.899147456458768,0.972726782791365,-6.57937834260177,"unchanged"
"P51649",-0.0175406921424903,7.92878388106137,-0.184274516032173,0.854662380720988,0.965810492777645,-6.5704946564201,"unchanged"
"Q96LL9",-0.0175124962597142,7.96921015545073,-0.136503106825654,0.892059172534438,0.97243540673954,-6.57818385902195,"unchanged"
"O60762",0.0174993309568805,11.4916943317873,0.215035456958528,0.830753929027618,0.959659146120312,-6.56433328495148,"unchanged"
"Q8WU90",-0.0174606700442848,10.5960767173785,-0.237546999886944,0.813358031877108,0.955211763214556,-6.5592240555772,"unchanged"
"P83436",-0.0174562593666945,8.94023127145834,-0.208907460542971,0.835504667366573,0.96134328421624,-6.5656362832563,"unchanged"
"O00411",0.0174435193979185,8.76556351826785,0.216611775344107,0.82953291287652,0.959596560014665,-6.5639920338519,"unchanged"
"Q9UKF6",-0.0174183286822842,8.60306585628157,-0.204872101760866,0.838636493043081,0.96134328421624,-6.5664737952439,"unchanged"
"Q6SJ93",0.0174090323006544,7.38735018304083,0.215510011281645,0.830386294621002,0.959659146120312,-6.56423081216287,"unchanged"
"Q86U44",-0.0174040733043963,9.12364501332952,-0.199371211174248,0.842909967132794,0.962940182991627,-6.56758920812295,"unchanged"
"O60669",0.0173925925498786,10.0108498807649,0.166967125238715,0.868176793490124,0.96682567880016,-6.57354465311953,"unchanged"
"Q15646",-0.0173699341951004,8.72231873866972,-0.178889773863512,0.858862509078374,0.965987630028891,-6.57147574603008,"unchanged"
"Q9BWG6",0.0173671565066549,8.14818757817562,0.220905761483074,0.826208961025571,0.958164478331082,-6.56304983158901,"unchanged"
"Q9BXS0",0.0173208410621744,7.01734773906355,0.142771896313093,0.887135684117835,0.97206141994343,-6.57730525223969,"unchanged"
"P45985",0.0173198102295498,9.15806083818904,0.284418642171877,0.777451600575772,0.947817894994402,-6.54696020276344,"unchanged"
"P35579",-0.0172819704926326,14.4062267286816,-0.219027218647369,0.82766273823055,0.959338862074291,-6.56346429888579,"unchanged"
"Q15125",0.0172782638071443,11.518449478966,0.186023838220901,0.853298810544476,0.965810492777645,-6.57016968223532,"unchanged"
"Q86XP3",0.0172587860467921,10.4131183197248,0.1895969162546,0.850515064122562,0.965122690164644,-6.5694963813981,"unchanged"
"Q9NP80",0.0172349893523744,7.25764128205196,0.155908010111372,0.876833458120021,0.969689073504458,-6.57533635702047,"unchanged"
"Q32MZ4",-0.0172129509915884,11.9291717156701,-0.205452588906753,0.838185815093357,0.96134328421624,-6.56635432288472,"unchanged"
"Q8NB37",0.0172021965731286,8.38832943152235,0.181610098669724,0.85674011601947,0.965926315290029,-6.57098373878075,"unchanged"
"P31629",0.0171846593235809,4.84997876965494,0.156183263507914,0.876617810224635,0.969573850113681,-6.57529325045282,"unchanged"
"Q03188",-0.0171580469705166,8.35224482119703,-0.188661113737638,0.851243952870561,0.965446042505998,-6.56967395743992,"unchanged"
"Q8TF05",-0.0171218076231465,8.39572670631995,-0.184439004326153,0.854534145376036,0.965810492777645,-6.57046422975557,"unchanged"
"O43865",0.017081246432566,10.8306637400367,0.212738423788035,0.832533967513252,0.960378329584641,-6.56482610822981,"unchanged"
"Q53G44",-0.0170797788909871,5.61470365650287,-0.101415253277927,0.919691148557218,0.980753400795457,-6.58237387196555,"unchanged"
"Q9UIQ6",0.017063707896078,9.62165720562614,0.247465844430347,0.805722786717824,0.954354646317488,-6.5568119857843,"unchanged"
"O96006",-0.0170596682607984,6.70183160590614,-0.173980604850213,0.862695297418439,0.965987630028891,-6.57234487199489,"unchanged"
"Q96QT6",0.0170483781943656,6.00716056849545,0.172968595323578,0.863485833820752,0.966287002191077,-6.57252103743457,"unchanged"
"Q9BUF5",0.016951939186832,11.9310605871958,0.182527953335966,0.856024248326317,0.965926315290029,-6.5708160597069,"unchanged"
"Q9BUI4",0.0169444954251414,8.5309869240011,0.189381921616104,0.850682509972505,0.965186794606863,-6.56953725596822,"unchanged"
"Q92622",-0.0169263768185361,6.13420568747417,-0.175094819249969,0.861825087779246,0.965987630028891,-6.57214972832566,"unchanged"
"P53609",-0.0169035056615918,9.81163474662688,-0.184333950095893,0.85461604536828,0.965810492777645,-6.57048366557172,"unchanged"
"Q13085",-0.0168894532001787,10.8854510055461,-0.205014170702377,0.838526188650434,0.96134328421624,-6.56644458665189,"unchanged"
"Q92759",-0.0168572031708925,6.59880051421076,-0.168461284120846,0.867008450342979,0.966725218941571,-6.57329318264618,"unchanged"
"P32119",-0.0168307871005364,12.9122042461812,-0.213420395744587,0.832005394175855,0.95991712486918,-6.56468034391097,"unchanged"
"Q04917",-0.0168163750494799,11.8927694176278,-0.211295302636432,0.833652739935014,0.960748411502196,-6.56513302530432,"unchanged"
"Q9NUM4",-0.0168147768801106,8.72732186478346,-0.190368183038441,0.849914430231078,0.964792912166253,-6.56934936796354,"unchanged"
"O75643",-0.0167543954043534,11.900642432669,-0.23137542662106,0.818118068588867,0.956494016166695,-6.56067520430719,"unchanged"
"A8MPP1",-0.0167330599578612,6.98618566359454,-0.185380241233011,0.85380043213495,0.965810492777645,-6.57028960064293,"unchanged"
"Q96KQ7",-0.016721276311344,9.17610477168462,-0.24946951915299,0.804182713500005,0.954354646317488,-6.55631278769694,"unchanged"
"Q14315",0.0167148001900337,11.9193742151208,0.21583650546883,0.830133383828404,0.95964522337851,-6.56416017982553,"unchanged"
"O43294",-0.0167061488553664,7.90157841106823,-0.180318772783662,0.857747473728693,0.965926315290029,-6.57121821676825,"unchanged"
"O95379",0.0167040052336533,6.45065295401269,0.167680692201789,0.867618789331864,0.966725218941571,-6.5734248372199,"unchanged"
"O75431",-0.0167007012940044,8.78509736572961,-0.190975917806062,0.84944121248092,0.964792912166253,-6.56923310614486,"unchanged"
"Q9NYS0",-0.016651893778775,7.36720511740614,-0.123656403613761,0.902162191435207,0.973685968150728,-6.57986125780023,"unchanged"
"P07195",0.0166395346390544,14.7661333293944,0.181418531553521,0.856889541477548,0.965926315290029,-6.57101862892708,"unchanged"
"Q9Y2A7",-0.0166030488953108,9.15691120474257,-0.232441997457582,0.817294937662718,0.956348378862577,-6.56042714010602,"unchanged"
"Q8TCD1",0.0165945801786718,7.94029954603048,0.185704644192761,0.853547583749247,0.965810492777645,-6.57022920802413,"unchanged"
"Q9P2E5",-0.0165764143355798,8.61354657921333,-0.203647120670045,0.839587722096769,0.961380323798525,-6.56672480629932,"unchanged"
"Q7Z6K5",-0.0165690635838729,9.14027735603922,-0.153239414748838,0.878924663392939,0.970668267364637,-6.57575033969261,"unchanged"
"Q99700",-0.0165415884674847,9.15394047966706,-0.195667856099322,0.845789698512032,0.963283887280064,-6.56832306962611,"unchanged"
"O75531",-0.0165414895108356,13.5462148981545,-0.190130845121123,0.85009925058943,0.964792912166253,-6.56939467110597,"unchanged"
"Q5BJF2",-0.0165365795266492,7.90776624309301,-0.144872658754047,0.885486749734057,0.97206141994343,-6.57700200292919,"unchanged"
"Q8IXM2",0.0165248000697318,8.09918628372271,0.184648009910677,0.854371210016325,0.965810492777645,-6.57042552928586,"unchanged"
"Q9UI43",0.0165127533306162,6.87528352982587,0.144995931083258,0.885390006455379,0.97206141994343,-6.57698407086861,"unchanged"
"Q9Y3P9",0.0164991152874538,9.7537319716092,0.204689013498286,0.83877865027294,0.96134328421624,-6.56651140738074,"unchanged"
"Q9UIF8",-0.0164705612937244,6.55173339278605,-0.172759917715217,0.863648861022603,0.966287002191077,-6.57255723533992,"unchanged"
"Q13432",-0.0164632449897884,5.63861942568399,-0.164522982755859,0.870088608588514,0.967173947925704,-6.57395118461169,"unchanged"
"P14314",-0.0164442796081747,13.2947264862642,-0.159182348803826,0.874268787928235,0.968634904412512,-6.57481865126221,"unchanged"
"Q9H0V9",0.0164352608573068,8.53391967211061,0.223834859273501,0.823943406318022,0.957442131541259,-6.56239653197644,"unchanged"
"Q9UBN7",-0.0164236588679776,6.90470278677287,-0.190771252158148,0.849600570834462,0.964792912166253,-6.56927230072265,"unchanged"
"Q96PU8",-0.0164151647876043,9.06648945866566,-0.198091859826344,0.843904547909888,0.962957513632057,-6.5678442787361,"unchanged"
"P55327",-0.0163924415842835,12.3437910390943,-0.186762215871007,0.85272339223423,0.965810492777645,-6.57003159270805,"unchanged"
"Q15418",0.0163886003561124,9.21929756710581,0.175625790381608,0.861410456420638,0.965987630028891,-6.57205629631976,"unchanged"
"Q96BY6",-0.0163724868946007,6.95897738812446,-0.190337591652583,0.849938251950193,0.964792912166253,-6.56935521042508,"unchanged"
"P42677",-0.0163634908821351,13.6973040321547,-0.178571748440796,0.859110701263689,0.965987630028891,-6.57153278115215,"unchanged"
"Q6UWU4",-0.0163603433296036,6.91438842864835,-0.15075917899349,0.88086904803956,0.971188827490004,-6.57612870075863,"unchanged"
"Q9H845",-0.01633779234181,10.9614279542977,-0.176860496181803,0.860446437001601,0.965987630028891,-6.57183793988085,"unchanged"
"Q8IWA5",0.0163317267606544,6.42620698111862,0.116955652459698,0.907438481703475,0.976182840432827,-6.58067048638352,"unchanged"
"Q5VV41",-0.0162626634446745,8.24962254747721,-0.177713688725831,0.859780416776174,0.965987630028891,-6.57168616123607,"unchanged"
"Q13772",0.0162579046526323,6.73432006708431,0.193032236919236,0.847840459835529,0.96447811692288,-6.56883698163071,"unchanged"
"Q9BQ70",-0.0162481306474973,9.22011350674908,-0.192753882825566,0.848057108214226,0.964558628550325,-6.56889085094816,"unchanged"
"Q9H8Y5",0.0162358420204445,10.2935325559439,0.17710660188861,0.860254311091254,0.965987630028891,-6.57179423376723,"unchanged"
"O14717",-0.0162244395145867,7.67863744520731,-0.166715881930147,0.868373280121145,0.96682567880016,-6.57358671822388,"unchanged"
"Q9BYK8",0.0162089311542175,7.72321132492357,0.169621613695107,0.866101349082859,0.966608670147492,-6.57309635306996,"unchanged"
"Q53HC0",-0.0162035184536027,5.59636648853312,-0.155588610383848,0.877083704419524,0.969842525072511,-6.57538628200773,"unchanged"
"O43768",0.0161575349990528,12.327340721145,0.16184930158854,0.872180869591533,0.967495713411979,-6.57438903790419,"unchanged"
"Q9HAU0",-0.0160805154173751,9.2663402271781,-0.171729096783577,0.864454267137603,0.966538641481141,-6.57273540476887,"unchanged"
"P00338",0.0160684029885054,14.9220093416321,0.180865230428428,0.85732115512609,0.965926315290029,-6.57111919529352,"unchanged"
"Q9HAH7",0.0160673600313705,7.24794795449138,0.138120497726487,0.890788458165801,0.972130822555419,-6.5779609445007,"unchanged"
"O00762",-0.016047836087818,9.22553693056688,-0.183885908931166,0.854965355235925,0.965888782493157,-6.57056643240594,"unchanged"
"O00165",-0.016046273050625,9.3846722455902,-0.139033617856837,0.890071187002998,0.97206141994343,-6.57783393647225,"unchanged"
"Q96H78",0.0160442748463199,6.44546647272247,0.103770410395052,0.917832904380459,0.980622504938051,-6.58213130153973,"unchanged"
"Q96S55",0.0160412673113299,8.81173171911786,0.206053395597843,0.837719419337267,0.96134328421624,-6.56623031319835,"unchanged"
"P06576",-0.0160316791950983,15.2080828024354,-0.208130751490581,0.836107260026959,0.96134328421624,-6.56579875100384,"unchanged"
"P80217",-0.0160314796055907,8.97809252709906,-0.169708068413319,0.866033769384379,0.966608670147492,-6.57308163353188,"unchanged"
"Q13206",0.0160019267053979,9.71125877342453,0.195834402578922,0.84566014574075,0.963283887280064,-6.56829036150473,"unchanged"
"P17676",0.0160016365216418,10.0346366456202,0.113714106105473,0.90999246609072,0.976443130939086,-6.58104579224287,"unchanged"
"Q8TB05",-0.0159775611707111,10.2010073192944,-0.161173599782101,0.872709780089595,0.967835591152395,-6.57449855948909,"unchanged"
"Q9Y4G6",0.0159703809870493,8.21115436940468,0.192385637680521,0.848343738795384,0.964565039608129,-6.56896199746697,"unchanged"
"P57088",-0.0159694220829749,8.74489103693482,-0.168478793624896,0.866994760732228,0.966725218941571,-6.57329022249227,"unchanged"
"Q7Z6J0",-0.0159647972647114,7.64798638272326,-0.16756680838696,0.867707841073203,0.966725218941571,-6.57344399381181,"unchanged"
"P0DMW3",0.0159639660658337,6.84275175425658,0.102848051466402,0.918560600688498,0.980710271010226,-6.58222696333591,"unchanged"
"Q9H8H0",0.01595133206472,8.77132109619633,0.197804440787073,0.844128025908202,0.963025534082026,-6.56790135742369,"unchanged"
"Q7Z7A1",0.0159237332335254,6.08388700793124,0.161600537216424,0.872375584844723,0.967588322397583,-6.57442941227242,"unchanged"
"P39656",0.0158980026623095,11.8124683267385,0.205504106924072,0.83814582024579,0.96134328421624,-6.56634370345845,"unchanged"
"P20290",0.0158818156141596,11.6314586824484,0.192656381723086,0.848132998020627,0.964558628550325,-6.56890970179256,"unchanged"
